route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.104.1,1.104.H3466,1.104.11572230,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572232,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572236,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572240,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572242,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572246,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572250,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572252,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572254,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572256,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572260,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572262,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572264,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572266,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572270,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572274,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572276,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572280,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572284,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572286,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572288,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572290,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572224,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572234,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572238,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572244,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572248,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572258,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572268,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572272,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572278,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572282,"Gorg",0,1.104.10400.1,1
1.2.1,1.2.H4050,1.2.11796313,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796315,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796317,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796319,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796321,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796323,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796325,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796327,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796329,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796333,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796341,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796345,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796347,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796351,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797364,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797366,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797368,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797370,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797374,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797376,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797380,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797382,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797384,"Trinitat Nova",0,1.3.300.1,1
1.2.1,1.2.H4050,1.2.11796331,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796335,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796337,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796339,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796343,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796349,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796353,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796355,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797511,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797513,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797517,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797372,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797378,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797519,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797521,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797525,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797527,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797509,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797515,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797523,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797529,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797615,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797617,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797621,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797623,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797629,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797631,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797635,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797619,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797625,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797627,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797633,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797637,"Trinitat Nova",0,1.3.300.1,1
1.101.1,1.101.H2745,1.101.11428070,"ZAL | Riu Vell",1,1.101.10501.2,1
1.104.1,1.104.H3466,1.104.11572096,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572098,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572100,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572102,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572104,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572106,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572108,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572110,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572112,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572114,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572116,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572118,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11572120,"Gorg",0,1.104.10400.1,1
1.11.1,1.11.H3546,1.11.11599843,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3683,1.11.11649162,"Can Cuiàs",0,1.11.1100.1,1
1.5.1,1.5.H4015,1.5.11780500,"Vall d'Hebron",0,1.5.10502.1,1
1.5.1,1.5.H4058,1.5.11799456,"Vall d'Hebron",0,1.5.10502.1,1
1.2.1,1.2.H4050,1.2.11796053,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796055,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796057,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796061,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796067,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796071,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796073,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796075,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796079,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796087,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797340,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797344,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797354,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797358,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797360,"Trinitat Nova",0,1.3.300.1,1
1.5.1,1.5.H4057,1.5.11799295,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H4053,1.3.11797342,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797346,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797348,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797350,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797352,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797356,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797362,"Trinitat Nova",0,1.3.300.1,1
1.2.1,1.2.H4050,1.2.11796051,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796059,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796063,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796065,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796069,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796077,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796081,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796083,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796085,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796089,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.101.1,1.101.H2745,1.101.11428162,"ZAL | Riu Vell",1,1.101.10501.2,1
1.104.1,1.104.H3466,1.104.11571773,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571775,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571777,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571779,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571781,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571783,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571785,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571787,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571789,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571791,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571793,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571795,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571797,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571799,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571801,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571803,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571805,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571807,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571809,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571811,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571813,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571815,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571817,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571821,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571823,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571827,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571831,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571833,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571835,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571837,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571841,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571843,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571845,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571847,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571851,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571855,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571857,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3468,1.104.11572398,"La Sagrera",1,1.104.10400.2,1
1.104.1,1.104.H3466,1.104.11571819,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571825,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571829,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571839,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571849,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571853,"Gorg",0,1.104.10400.1,1
1.104.1,1.104.H3466,1.104.11571859,"Gorg",0,1.104.10400.1,1
1.5.1,1.5.H4058,1.5.11799378,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H4054,1.3.11798020,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H4050,1.2.11796092,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796096,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796102,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796106,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796118,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796168,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796170,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796172,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796174,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796178,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796184,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796188,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796190,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796192,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796196,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797434,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797438,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797440,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797442,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797446,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797448,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797460,"Trinitat Nova",0,1.3.300.1,1
1.5.1,1.5.H4058,1.5.11799354,"Vall d'Hebron",0,1.5.10502.1,1
1.3.1,1.3.H4053,1.3.11797464,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797466,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797470,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797472,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797474,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797478,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797480,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797485,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797489,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797491,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797497,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797499,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797436,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797444,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797450,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797452,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797454,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797462,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797468,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797476,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797482,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797487,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797493,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797495,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797501,"Trinitat Nova",0,1.3.300.1,1
1.5.1,1.5.H4057,1.5.11799094,"Vall d'Hebron",0,1.5.10502.1,1
1.2.1,1.2.H4050,1.2.11796094,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796098,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796100,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796104,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797639,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797643,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797645,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797651,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797641,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797647,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797649,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797653,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797674,"Trinitat Nova",0,1.3.300.1,1
1.2.1,1.2.H4050,1.2.11796108,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796110,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796112,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796114,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796116,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796120,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796166,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796176,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796180,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796182,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796186,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.2.1,1.2.H4050,1.2.11796194,"Badalona Pompeu Fabra",0,1.2.200.1,1
1.3.1,1.3.H4053,1.3.11797655,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797657,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H4053,1.3.11797672,"Trinitat Nova",0,1.3.300.1,1
1.5.1,1.5.H4057,1.5.11799205,"Vall d'Hebron",0,1.5.10502.1,1
1.11.1,1.11.H3546,1.11.11599845,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599851,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599861,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599867,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599871,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599877,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599887,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599893,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599903,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599909,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599913,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599955,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599959,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599847,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599849,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599853,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599855,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599857,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599859,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599863,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599865,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599869,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599873,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599875,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599879,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599881,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599883,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599885,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599889,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599891,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599895,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599897,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599899,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599901,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599905,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599907,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599911,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599915,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599917,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599919,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599921,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599923,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599925,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599927,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599929,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599931,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599933,"Can Cuiàs",0,1.11.1100.1,1
1.11.1,1.11.H3546,1.11.11599935,"Can Cuiàs",0,1.11.1100.1,1
